id,Brand,Model,Price,Weight,Stiffness,Balance_Point,Image,Description
245,Victor,DriveX 10 Metallic 3U,2600000,87,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/101240_0_20230705155313.jpg,"Victor Drive X 10 Metallic adalah raket all-around terbaru dari VICTOR yang mempertahankan kekuatan, kecepatan, dan kontrol dari seri DX-9X, sambil memperkenalkan METALLIC CARBON SHAFT yang meningkatkan transmisi daya. Dipilih oleh pemain top seperti Wang Tzu Wei, raket ini menggabungkan Metallic Carbon Shaft dan teknologi FREE CORE untuk memberikan ayunan yang lebih bebas, kontrol presisi, serta elastisitas dan kecepatan yang lebih baik. Raket ini menawarkan pukulan eksplosif dan agresif dengan umpan balik akurat untuk berbagai jenis pukulan, serta stabilitas selama serangan berkelanjutan, menjadikannya senjata sempurna untuk smash kuat dan drop shot terampil. Ditenagai oleh serat karbon PYROFIL yang merupakan bahan kinerja tinggi dari Jepang, raket ini menawarkan redaman getaran yang sangat baik saat benturan, meningkatkan penanganan dalam setiap permainan. Hard Cored Technology, terinspirasi oleh helikopter militer, menggunakan struktur berlapis dari serat karbon dan komposit untuk meminimalkan ukuran material, memperkuat rasa saat penanganan, dan meningkatkan performa dalam situasi kritis. Dengan METALLIC CARBON SHAFT yang terbuat dari campuran logam dan serat karbon, raket ini meningkatkan kecepatan pukulan dan daya smash, memungkinkan manuver yang tajam dan akurat."
246,Victor,DriveX 10 Metallic 4U,2600000,82,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/101240_0_20230705155313.jpg,"Victor Drive X 10 Metallic adalah raket all-around terbaru dari VICTOR yang mempertahankan kekuatan, kecepatan, dan kontrol dari seri DX-9X, sambil memperkenalkan METALLIC CARBON SHAFT yang meningkatkan transmisi daya. Dipilih oleh pemain top seperti Wang Tzu Wei, raket ini menggabungkan Metallic Carbon Shaft dan teknologi FREE CORE untuk memberikan ayunan yang lebih bebas, kontrol presisi, serta elastisitas dan kecepatan yang lebih baik. Raket ini menawarkan pukulan eksplosif dan agresif dengan umpan balik akurat untuk berbagai jenis pukulan, serta stabilitas selama serangan berkelanjutan, menjadikannya senjata sempurna untuk smash kuat dan drop shot terampil. Ditenagai oleh serat karbon PYROFIL yang merupakan bahan kinerja tinggi dari Jepang, raket ini menawarkan redaman getaran yang sangat baik saat benturan, meningkatkan penanganan dalam setiap permainan. Hard Cored Technology, terinspirasi oleh helikopter militer, menggunakan struktur berlapis dari serat karbon dan komposit untuk meminimalkan ukuran material, memperkuat rasa saat penanganan, dan meningkatkan performa dalam situasi kritis. Dengan METALLIC CARBON SHAFT yang terbuat dari campuran logam dan serat karbon, raket ini meningkatkan kecepatan pukulan dan daya smash, memungkinkan manuver yang tajam dan akurat."
247,Victor,DriveX 9X 3U,2425000,87,Stiff,Even Balance,https://id.victorsport.com/files/id/product/more/2019102816300412908.jpg,"Victor DriveX 9X adalah raket yang menggabungkan teknologi canggih untuk performa optimal. Dengan DYNAMIC-HEX, raket ini mengintegrasikan berbagai struktur bingkai untuk meningkatkan stabilitas dan kelancaran ayunan, sementara teknologi Hard Cored meningkatkan kekakuan dan elastisitas. Desain pegangan FREE-CORE memungkinkan poros bergerak lebih bebas, menjadikan ayunan lebih halus dan pengalaman penanganan lebih baik. NANO FORTIFY SR menggunakan carbon nanotube (SWCNT) untuk meningkatkan intensitas, elastisitas, dan ketahanan dengan bahan ringan yang memberikan kekuatan dan penanganan baik. HARD CORED TECHNOLOGY dengan struktur berlapis serat karbon terinspirasi oleh helikopter militer memperkuat feel dan performa pada saat kritis, sementara serat karbon PYROFIL dari Jepang menambah kualitas raket ini."
248,Victor,DriveX 9X 4U,2425000,82,Stiff,Even Balance,https://id.victorsport.com/files/id/product/more/2019102816300412908.jpg,"Victor DriveX 9X adalah raket yang menggabungkan teknologi canggih untuk performa optimal. Dengan DYNAMIC-HEX, raket ini mengintegrasikan berbagai struktur bingkai untuk meningkatkan stabilitas dan kelancaran ayunan, sementara teknologi Hard Cored meningkatkan kekakuan dan elastisitas. Desain pegangan FREE-CORE memungkinkan poros bergerak lebih bebas, menjadikan ayunan lebih halus dan pengalaman penanganan lebih baik. NANO FORTIFY SR menggunakan carbon nanotube (SWCNT) untuk meningkatkan intensitas, elastisitas, dan ketahanan dengan bahan ringan yang memberikan kekuatan dan penanganan baik. HARD CORED TECHNOLOGY dengan struktur berlapis serat karbon terinspirasi oleh helikopter militer memperkuat feel dan performa pada saat kritis, sementara serat karbon PYROFIL dari Jepang menambah kualitas raket ini."
249,Victor,DriveX KF 4U,2400000,82,Stiff,Even Balance,https://id.victorsport.com/files/id/product/more/82905_0_20211122170320.jpg,"Victor DriveX KF adalah raket berorientasi kontrol yang menawarkan kekuatan, stabilitas, dan presisi penanganan. Dengan konstruksi lubang grommet yang mengurangi gesekan antar senar, raket ini memperpanjang umur senar dan mengurangi kehilangan lbs saat penarikan. Terbuat dari serat karbon PYROFIL berkinerja tinggi dari Jepang, raket ini ringan dan memiliki kemampuan redaman getaran yang baik, meningkatkan penanganan dalam permainan. Terinspirasi oleh helikopter militer, strukturnya meminimalkan ukuran material sambil memperkuat feel. Material TORAYCA PREPREG meningkatkan elastisitas dan ketahanan dampak, memberikan daya tolak yang lebih besar. Desain inovatif bingkai dan pegangan memungkinkan ayunan yang lebih halus dan meningkatkan pengalaman penanganan, sementara material yang elastis dan tahan lama menyerap guncangan dengan baik."
250,Victor,DriveX KF 5U,2400000,77,Stiff,Even Balance,https://id.victorsport.com/files/id/product/more/82905_0_20211122170320.jpg,"Victor DriveX KF adalah raket berorientasi kontrol yang menawarkan kekuatan, stabilitas, dan presisi penanganan. Dengan konstruksi lubang grommet yang mengurangi gesekan antar senar, raket ini memperpanjang umur senar dan mengurangi kehilangan lbs saat penarikan. Terbuat dari serat karbon PYROFIL berkinerja tinggi dari Jepang, raket ini ringan dan memiliki kemampuan redaman getaran yang baik, meningkatkan penanganan dalam permainan. Terinspirasi oleh helikopter militer, strukturnya meminimalkan ukuran material sambil memperkuat feel. Material TORAYCA PREPREG meningkatkan elastisitas dan ketahanan dampak, memberikan daya tolak yang lebih besar. Desain inovatif bingkai dan pegangan memungkinkan ayunan yang lebih halus dan meningkatkan pengalaman penanganan, sementara material yang elastis dan tahan lama menyerap guncangan dengan baik."
251,Victor,DriveX 8S 3U,2184000,87,Stiff,Even Balance,https://id.victorsport.com/files/id/product/more/2019101614274270800.jpg,"Victor DriveX 8S adalah raket bulutangkis dengan teknologi inovatif untuk performa maksimal. Dengan DYNAMIC-HEX, raket ini mengintegrasikan berbagai struktur bingkai untuk mengoptimalkan stabilitas dan kelancaran ayunan, sementara teknologi Hard Cored meningkatkan kekakuan dan elastisitas sesuai kebutuhan bingkai. NANO FORTIFY SR menggunakan single-wall carbon nanotube (SWCNT) untuk meningkatkan intensitas, elastisitas, dan ketahanan lelah dengan bahan ringan yang memberikan kekuatan dan penanganan baik. HARD CORED TECHNOLOGY terinspirasi oleh helikopter militer, meminimalkan ukuran material serta memperkuat feel dan performa. Selain itu, PYROFIL, serat karbon berkinerja tinggi dari Jepang, menawarkan kekuatan super ringan dan kemampuan redaman getaran yang baik, meningkatkan penanganan permainan."
252,Victor,DriveX 8S 4U,2184000,82,Stiff,Even Balance,https://id.victorsport.com/files/id/product/more/2019101614274270800.jpg,"Victor DriveX 8S adalah raket bulutangkis dengan teknologi inovatif untuk performa maksimal. Dengan DYNAMIC-HEX, raket ini mengintegrasikan berbagai struktur bingkai untuk mengoptimalkan stabilitas dan kelancaran ayunan, sementara teknologi Hard Cored meningkatkan kekakuan dan elastisitas sesuai kebutuhan bingkai. NANO FORTIFY SR menggunakan single-wall carbon nanotube (SWCNT) untuk meningkatkan intensitas, elastisitas, dan ketahanan lelah dengan bahan ringan yang memberikan kekuatan dan penanganan baik. HARD CORED TECHNOLOGY terinspirasi oleh helikopter militer, meminimalkan ukuran material serta memperkuat feel dan performa. Selain itu, PYROFIL, serat karbon berkinerja tinggi dari Jepang, menawarkan kekuatan super ringan dan kemampuan redaman getaran yang baik, meningkatkan penanganan permainan."
253,Victor,DriveX 7K 3U,1780000,87,Stiff,Even Balance,https://id.victorsport.com/files/id/product/more/2019061211481894632.,"Victor DriveX 7K adalah raket badminton yang mengintegrasikan teknologi DYNAMIC-HEX, memadukan berbagai struktur bingkai untuk mengoptimalkan stabilitas dan kelancaran ayunan. Hard Cored Technology dirancang untuk memenuhi kebutuhan bingkai yang berbeda, memberikan kekakuan dan elastisitas yang lebih baik. Dengan material TORAYCA@PREPREG dari Toray, NANO FORTIFY TR meningkatkan elastisitas dan ketahanan benturan, memudahkan pembuatan pukulan dan meningkatkan pengalaman penanganan raket. HARD CORED TECHNOLOGY yang terinspirasi oleh helikopter militer menggunakan struktur berlapis dari serat karbon dan komposit untuk memperkuat rasa penanganan dan performa. Raket ini juga menggunakan serat karbon PYROFIL, menawarkan redaman guncangan yang baik dan meningkatkan kontrol saat bermain."
254,Victor,DriveX 7K 4U,1780000,82,Stiff,Even Balance,https://id.victorsport.com/files/id/product/more/2019061211481894632.,"Victor DriveX 7K adalah raket badminton yang mengintegrasikan teknologi DYNAMIC-HEX, memadukan berbagai struktur bingkai untuk mengoptimalkan stabilitas dan kelancaran ayunan. Hard Cored Technology dirancang untuk memenuhi kebutuhan bingkai yang berbeda, memberikan kekakuan dan elastisitas yang lebih baik. Dengan material TORAYCA@PREPREG dari Toray, NANO FORTIFY TR meningkatkan elastisitas dan ketahanan benturan, memudahkan pembuatan pukulan dan meningkatkan pengalaman penanganan raket. HARD CORED TECHNOLOGY yang terinspirasi oleh helikopter militer menggunakan struktur berlapis dari serat karbon dan komposit untuk memperkuat rasa penanganan dan performa. Raket ini juga menggunakan serat karbon PYROFIL, menawarkan redaman guncangan yang baik dan meningkatkan kontrol saat bermain."
255,Victor,DriveX FT 4U,1678000,82,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/107528_0_20231128165743.jpg,"Victor Drive X FT adalah raket bulutangkis dengan bingkai Dynamic Hex, menjadikannya mudah digunakan dan memberikan nilai baik untuk uang. Raket ini mengintegrasikan teknologi canggih seperti Hard Cored Technology, yang meningkatkan kekakuan dan elastisitas bingkai untuk responsivitas optimal, serta DYNAMIC-HEX Frame yang memperbesar sweet spot, memungkinkan pukulan kuat dengan presisi dan kontrol. Teknologi SEVEN SIX 76 mengurangi gesekan antara senar dengan konstruksi lubang grommet satu-lalui, efektif memperpanjang umur senar. PYROFIL, serat karbon dan komposit dari Jepang, menawarkan redaman guncangan yang baik. NANO FORTIFY TR, menggunakan material TORAYCA@PREPREG dari Toray, meningkatkan elastisitas dan ketahanan benturan, serta memberikan performa latihan lebih baik. FREE CORE dirancang dengan simulasi komputer, memungkinkan poros bergerak lebih bebas untuk ayunan yang lebih halus dan pengalaman penanganan yang lebih baik."
256,Victor,DriveX FT 5U,1678000,77,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/107528_0_20231128165743.jpg,"Victor Drive X FT adalah raket bulutangkis dengan bingkai Dynamic Hex, menjadikannya mudah digunakan dan memberikan nilai baik untuk uang. Raket ini mengintegrasikan teknologi canggih seperti Hard Cored Technology, yang meningkatkan kekakuan dan elastisitas bingkai untuk responsivitas optimal, serta DYNAMIC-HEX Frame yang memperbesar sweet spot, memungkinkan pukulan kuat dengan presisi dan kontrol. Teknologi SEVEN SIX 76 mengurangi gesekan antara senar dengan konstruksi lubang grommet satu-lalui, efektif memperpanjang umur senar. PYROFIL, serat karbon dan komposit dari Jepang, menawarkan redaman guncangan yang baik. NANO FORTIFY TR, menggunakan material TORAYCA@PREPREG dari Toray, meningkatkan elastisitas dan ketahanan benturan, serta memberikan performa latihan lebih baik. FREE CORE dirancang dengan simulasi komputer, memungkinkan poros bergerak lebih bebas untuk ayunan yang lebih halus dan pengalaman penanganan yang lebih baik."
257,Victor,DriveX 5H 3U,1300000,87,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/2019101614275341562.jpg,"Victor Drive X 5H adalah raket yang dirancang untuk pemain tingkat menengah yang menginginkan kontrol dan performa yang baik. Dengan teknologi SEVEN SIX 76, konstruksi lubang grommet single-pass mengurangi gesekan antara senar, efektif mengurangi kehilangan ketegangan dan memperpanjang umur senar. Raket ini menggunakan serat karbon PYROFIL, yang merupakan material berkinerja tinggi dari Jepang, menawarkan penyerapan guncangan yang luar biasa dan kontrol yang lebih baik. HARD CORED TECHNOLOGY terinspirasi oleh helikopter militer, dengan struktur berlapis dari serat karbon dan komposit yang meminimalkan ukuran material serta memperkuat rasa saat dipegang dan performa. Selain itu, Fiber Reinforced System (FRS) meningkatkan elastisitas dan memberikan pengendalian yang stabil pada tarikan senar yang tinggi. Dengan teknologi AERO-HEX, raket ini mengubah bingkai heksagonal tradisional untuk meningkatkan arah aliran udara dan performa pemotongan udara, menghasilkan stabilitas dan ayunan yang halus."
258,Victor,DriveX 5H 4U,1300000,82,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/2019101614275341562.jpg,"Victor Drive X 5H adalah raket yang dirancang untuk pemain tingkat menengah yang menginginkan kontrol dan performa yang baik. Dengan teknologi SEVEN SIX 76, konstruksi lubang grommet single-pass mengurangi gesekan antara senar, efektif mengurangi kehilangan ketegangan dan memperpanjang umur senar. Raket ini menggunakan serat karbon PYROFIL, yang merupakan material berkinerja tinggi dari Jepang, menawarkan penyerapan guncangan yang luar biasa dan kontrol yang lebih baik. HARD CORED TECHNOLOGY terinspirasi oleh helikopter militer, dengan struktur berlapis dari serat karbon dan komposit yang meminimalkan ukuran material serta memperkuat rasa saat dipegang dan performa. Selain itu, Fiber Reinforced System (FRS) meningkatkan elastisitas dan memberikan pengendalian yang stabil pada tarikan senar yang tinggi. Dengan teknologi AERO-HEX, raket ini mengubah bingkai heksagonal tradisional untuk meningkatkan arah aliran udara dan performa pemotongan udara, menghasilkan stabilitas dan ayunan yang halus."
259,Victor,DriveX 3H 3U,880000,87,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/107545_0_20231128165819.jpg,"Victor DriveX 3H dilengkapi dengan teknologi NANO TEC yang mendistribusikan partikel nano di antara serat karbon, meningkatkan ketegangan komposit dan mengurangi distorsi bingkai. Teknologi SEVENSIX76 pada lubang grommet memungkinkan satu senar mengalir, mengurangi gesekan dan memperpanjang umur senar. Dengan teknologi FREE CORE, desain pegangan yang inovatif memungkinkan poros bergerak lebih bebas, membuat ayunan lebih halus. Selain itu, AEROHEX menggunakan aerodinamika untuk meningkatkan aliran udara dan performa pemotongan angin, mencapai stabilitas dan kelancaran ayunan yang luar biasa."
260,Victor,DriveX 3H 4U,880000,82,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/107545_0_20231128165819.jpg,"Victor DriveX 3H dilengkapi dengan teknologi NANO TEC yang mendistribusikan partikel nano di antara serat karbon, meningkatkan ketegangan komposit dan mengurangi distorsi bingkai. Teknologi SEVENSIX76 pada lubang grommet memungkinkan satu senar mengalir, mengurangi gesekan dan memperpanjang umur senar. Dengan teknologi FREE CORE, desain pegangan yang inovatif memungkinkan poros bergerak lebih bebas, membuat ayunan lebih halus. Selain itu, AEROHEX menggunakan aerodinamika untuk meningkatkan aliran udara dan performa pemotongan angin, mencapai stabilitas dan kelancaran ayunan yang luar biasa."
261,Victor,DriveX Light Fighter 60,700000,72,Medium,Even Balance,https://id.victorsport.com/files/id/product/more/2019102816311047720.jpg,"Victor Drive X Light Fighter 60 adalah raket dengan kekakuan sedang yang menawarkan kontrol baik dan daya luar biasa berkat teknologi dari keluarga DriveX. Menggunakan teknologi AERO-DIAMOND, raket ini menggabungkan pengendalian dari struktur ""Diamond-shape"" dengan stabilitas dan kehalusan dari struktur ""Sword-Shape."" Bingkai AERO-DIAMOND meminimalkan hambatan aliran udara dan meningkatkan stabilitas genggaman raket selama pertandingan, menjadikannya pilihan ideal untuk pemain yang mencari performa optimal."
262,Victor,DriveX 888H,600000,82,Flex,Even Balance,https://id.victorsport.com/files/id/product/more/85427_0_20211206154134.jpg,"Victor Drive X 888 H adalah raket ALL-AROUND yang menawarkan akurasi luar biasa dan kontrol yang sangat baik, ideal untuk pemain yang mengutamakan presisi. Dengan teknologi DriveX, raket ini memberikan umpan balik responsif dan rasa nyaman, mendefinisikan ulang raket kontrol. Didesain dengan bingkai heksagonal dan konfigurasi berat yang seimbang, raket ini lebih mudah digunakan. Teknologi AERO-HEX meningkatkan aliran udara dan stabilitas, menghasilkan ayunan yang halus"
263,Victor,Jetspeed S CNY Dragon,2500000,82,Stiff,Head Light,https://id.victorsport.com/files/id/product/more/109875_0_20240904172551.jpg,"Victor Jetspeed S CNY Dragon menghadirkan desain bertema naga, zodiak untuk tahun 2024, dengan skema warna merah yang melambangkan keberuntungan dan kemakmuran. Dilengkapi dengan teknologi NANO TEC yang mendistribusikan partikel nano dalam ruang kosong di antara serat karbon, teknologi ini meningkatkan ketegangan pada komposit karbon, sekaligus mengurangi distorsi pada frame. Teknologi Aero-Sword menggabungkan struktur rangka SWORD dan Aerodinamik, yang sangat efisien dalam mengurangi hambatan udara, memungkinkan pemain untuk membalas serangan dengan lebih cepat dan kuat. Desain gagang FREE CORE, hasil simulasi komputer dengan teknik injeksi cetakan, memberikan poros lebih banyak fleksibilitas sehingga ayunan lebih halus dan pengalaman kendali meningkat. Raket ini cocok bagi pemain yang mengutamakan kelincahan dan kontrol dengan gaya yang penuh makna untuk tahun baru Imlek."
264,Victor,Jetspeed S10 3U,2250000,87,Stiff,Head Light,https://id.victorsport.com/files/id/product/more/93678_0_20220614164755.jpg,"Victor Jetspeed S10 menggabungkan dua teknologi mutakhir, PYROFIL dan Nano Fortify, dengan frame yang lebih kecil dan poros ramping, memberikan pengalaman raket yang ringan dan responsif. Frame yang seimbang dan kekakuan sedang, dikombinasikan dengan poros ramping, membuat raket ini sangat cepat, sementara PYROFIL dan Nano Fortify memungkinkan transfer tenaga yang lebih efektif untuk permainan yang lebih menyerang. Menggunakan serat karbon PYROFIL dari Jepang, material ini terkenal akan ketahanannya yang tinggi dan bobotnya yang ultra-ringan, yang meningkatkan penyerapan guncangan dan kenyamanan dalam setiap permainan. Desain Aero-Sword pada raket ini memotong udara dengan aerodinamis, mengurangi hambatan angin secara signifikan untuk kecepatan ayunan yang lebih tinggi. Teknologi Nano Fortify diterapkan pada poros, meningkatkan kelancaran ayunan serta respons dan stabilitas poros. Dengan poros ramping berukuran 6.8mm, raket ini mampu menghasilkan pukulan lebih cepat, kuat, dan intens bagi pemain yang mengutamakan kecepatan."
265,Victor,Jetspeed S10 4U,2250000,82,Stiff,Head Light,https://id.victorsport.com/files/id/product/more/93678_0_20220614164755.jpg,"Victor Jetspeed S10 menggabungkan dua teknologi mutakhir, PYROFIL dan Nano Fortify, dengan frame yang lebih kecil dan poros ramping, memberikan pengalaman raket yang ringan dan responsif. Frame yang seimbang dan kekakuan sedang, dikombinasikan dengan poros ramping, membuat raket ini sangat cepat, sementara PYROFIL dan Nano Fortify memungkinkan transfer tenaga yang lebih efektif untuk permainan yang lebih menyerang. Menggunakan serat karbon PYROFIL dari Jepang, material ini terkenal akan ketahanannya yang tinggi dan bobotnya yang ultra-ringan, yang meningkatkan penyerapan guncangan dan kenyamanan dalam setiap permainan. Desain Aero-Sword pada raket ini memotong udara dengan aerodinamis, mengurangi hambatan angin secara signifikan untuk kecepatan ayunan yang lebih tinggi. Teknologi Nano Fortify diterapkan pada poros, meningkatkan kelancaran ayunan serta respons dan stabilitas poros. Dengan poros ramping berukuran 6.8mm, raket ini mampu menghasilkan pukulan lebih cepat, kuat, dan intens bagi pemain yang mengutamakan kecepatan."
266,Victor,Jetspeed T1 Pro ,1800000,82,Medium,Head Light,https://id.victorsport.com/files/id/product/more/101597_0_20230510152026.jpg,"Victor Jetspeed T1 Pro adalah raket badminton head-light yang dirancang untuk memberikan kecepatan, kekuatan, dan kontrol luar biasa di lapangan. Dengan teknologi canggih dari Victor, raket ini cocok untuk pemain tingkat menengah hingga lanjutan yang menginginkan presisi dalam setiap pukulan. Teknologi NANO TEC mendistribusikan partikel nano secara merata dalam serat karbon, meningkatkan kekakuan rangka dan stabilitas. Desain Aero-Sword menggabungkan struktur Sword dan Aerodinamik, mengurangi hambatan angin untuk kecepatan ayunan yang lebih cepat. Gagang FREE CORE yang dibuat dengan simulasi komputer memungkinkan poros bergerak lebih bebas, meningkatkan kelancaran ayunan dan kendali. Teknologi Power Ring mengintegrasikan kekuatan poros dengan FREE CORE, memberikan rasa kuat namun elastis yang membuatnya nyaman digunakan. Jetspeed T1 Pro adalah pilihan tepat bagi pemain yang mengutamakan kecepatan dan kelincahan dengan kekuatan optimal di setiap reli."
267,Victor,Jetspeed S 2SP 3U,1640000,87,Medium,Head Light,https://id.victorsport.com/files/id/product/more/2017101715114339645.jpg,"Victor Jetspeed S 2SP adalah raket badminton head-light dengan tingkat kekakuan medium, dirancang untuk meningkatkan kecepatan dan kelincahan di lapangan. Teknologi NANO TEC mendistribusikan partikel nano dalam ruang di antara serat karbon, meningkatkan kekuatan komposit karbon secara keseluruhan dan mengurangi distorsi frame. Dengan konstruksi grommet satu lubang per senar, gesekan antar senar berkurang, membantu mempertahankan tegangan dan memperpanjang usia senar. Teknologi Aero-Sword, yang menggabungkan desain SWORD dan Aerodinamik, mengurangi hambatan udara secara efisien, memungkinkan serangan balik yang lebih cepat. Diperkuat oleh serat karbon PYROFIL dari Jepang, raket ini menawarkan ketahanan guncangan yang baik serta penanganan yang halus dalam setiap permainan."
268,Victor,Jetspeed S 2SP 4U,1640000,82,Medium,Head Light,https://id.victorsport.com/files/id/product/more/2017101715114339645.jpg,"Victor Jetspeed S 2SP adalah raket badminton head-light dengan tingkat kekakuan medium, dirancang untuk meningkatkan kecepatan dan kelincahan di lapangan. Teknologi NANO TEC mendistribusikan partikel nano dalam ruang di antara serat karbon, meningkatkan kekuatan komposit karbon secara keseluruhan dan mengurangi distorsi frame. Dengan konstruksi grommet satu lubang per senar, gesekan antar senar berkurang, membantu mempertahankan tegangan dan memperpanjang usia senar. Teknologi Aero-Sword, yang menggabungkan desain SWORD dan Aerodinamik, mengurangi hambatan udara secara efisien, memungkinkan serangan balik yang lebih cepat. Diperkuat oleh serat karbon PYROFIL dari Jepang, raket ini menawarkan ketahanan guncangan yang baik serta penanganan yang halus dalam setiap permainan."
269,Victor,Jetspeed T1 ,1520000,82,Flex,Head Light,https://id.victorsport.com/files/id/product/more/119682_0_20240713175646.jpg,"Victor Jetspeed T1 adalah raket badminton head-light dengan poros yang fleksibel, dirancang untuk pemain yang mengutamakan kecepatan dan kelincahan. Dilengkapi dengan teknologi NANO TEC yang mendistribusikan partikel nano di antara serat karbon, raket ini memiliki ketegangan karbon yang lebih tinggi dan frame yang lebih stabil. Konstruksi grommet satu lubang per senar membantu mengurangi gesekan antar senar, mempertahankan tegangan lebih lama, dan memperpanjang umur senar. Teknologi Aero-Sword, yang menggabungkan struktur SWORD dan Aerodinamik, secara efisien mengurangi hambatan udara untuk serangan balik yang lebih cepat. Gagang FREE CORE yang dihasilkan dari simulasi komputer dan teknik injeksi cetakan memungkinkan poros bergerak lebih bebas, memberikan ayunan yang lebih halus dan kontrol yang lebih baik. Raket ini ideal untuk pemain yang membutuhkan kecepatan dan fleksibilitas tinggi dalam permainan."
270,Victor,Jetspeed S11 D 3U,1400000,87,Stiff,Head Light,https://id.victorsport.com/files/id/product/more/2019061211481678916.,"Victor Jetspeed S11D adalah raket badminton head-light dengan poros kaku, dirancang untuk pemain ganda yang mengutamakan serangan cepat. Menggabungkan teknologi Ultra-thin Frame dan Energy Bow Upgrade, raket ini mempercepat ayunan dan meningkatkan ketahanan terhadap puntiran, menghasilkan kekuatan lebih besar di setiap pukulan. Aero-Sword mengombinasikan struktur SWORD dan Aerodinamik untuk mengurangi hambatan udara, memungkinkan serangan balik yang lebih cepat. Ultra-thin Frame yang 7% lebih tipis dari frame tradisional meningkatkan kecepatan ayunan sambil mempertahankan kekakuan dan stabilitas. Energy Bow menyimpan energi dari setiap pukulan, menghasilkan daya tolakan yang cepat. Teknologi Hard Cored terinspirasi dari helikopter militer, dengan struktur multi-layer serat karbon untuk meningkatkan kenyamanan dan performa. Flash Shaft menggunakan serat karbon berkualitas untuk menghasilkan poros ramping yang memberikan kemampuan pemulihan cepat. Raket ini ideal bagi pemain yang mengutamakan kecepatan dan ketahanan dalam setiap serangan."
271,Victor,Jetspeed S11 D 4U,1400000,82,Stiff,Head Light,https://id.victorsport.com/files/id/product/more/2019061211481678916.,"Victor Jetspeed S11D adalah raket badminton head-light dengan poros kaku, dirancang untuk pemain ganda yang mengutamakan serangan cepat. Menggabungkan teknologi Ultra-thin Frame dan Energy Bow Upgrade, raket ini mempercepat ayunan dan meningkatkan ketahanan terhadap puntiran, menghasilkan kekuatan lebih besar di setiap pukulan. Aero-Sword mengombinasikan struktur SWORD dan Aerodinamik untuk mengurangi hambatan udara, memungkinkan serangan balik yang lebih cepat. Ultra-thin Frame yang 7% lebih tipis dari frame tradisional meningkatkan kecepatan ayunan sambil mempertahankan kekakuan dan stabilitas. Energy Bow menyimpan energi dari setiap pukulan, menghasilkan daya tolakan yang cepat. Teknologi Hard Cored terinspirasi dari helikopter militer, dengan struktur multi-layer serat karbon untuk meningkatkan kenyamanan dan performa. Flash Shaft menggunakan serat karbon berkualitas untuk menghasilkan poros ramping yang memberikan kemampuan pemulihan cepat. Raket ini ideal bagi pemain yang mengutamakan kecepatan dan ketahanan dalam setiap serangan."
272,Victor,Jetspeed S12 TD 3U,1100000,87,Medium,Head Light,https://id.victorsport.com/files/id/product/more/71252_0_20200507135213.jpg,"Victor Jetspeed S12 TD adalah raket badminton head-light dengan kekakuan medium, dirancang untuk pemain yang mengutamakan kecepatan dan kontrol. Dilengkapi dengan teknologi NANO TEC, yang mendistribusikan partikel nano di antara serat karbon untuk meningkatkan ketegangan komposit dan mengurangi distorsi frame. Konstruksi grommet satu lubang per senar mengurangi gesekan antar senar, mempertahankan tegangan lebih lama, dan memperpanjang usia senar. Teknologi Aero-Sword menggabungkan struktur SWORD dan Aerodinamik, mengurangi hambatan udara dan memungkinkan pukulan balik yang lebih cepat dan kuat. Dengan serat karbon PYROFIL dari Jepang, raket ini memiliki kemampuan redaman getaran yang baik, meningkatkan kenyamanan dan penanganan. Terinspirasi dari helikopter militer, struktur berlapis-lapis Hard Cored Technology memberikan stabilitas dan ketahanan optimal dalam momen-momen krusial permainan. Raket ini sangat cocok untuk pemain yang membutuhkan kelincahan dengan performa tinggi."
273,Victor,Jetspeed S12 TD 4U,1100000,82,Medium,Head Light,https://id.victorsport.com/files/id/product/more/71252_0_20200507135213.jpg,"Victor Jetspeed S12 TD adalah raket badminton head-light dengan kekakuan medium, dirancang untuk pemain yang mengutamakan kecepatan dan kontrol. Dilengkapi dengan teknologi NANO TEC, yang mendistribusikan partikel nano di antara serat karbon untuk meningkatkan ketegangan komposit dan mengurangi distorsi frame. Konstruksi grommet satu lubang per senar mengurangi gesekan antar senar, mempertahankan tegangan lebih lama, dan memperpanjang usia senar. Teknologi Aero-Sword menggabungkan struktur SWORD dan Aerodinamik, mengurangi hambatan udara dan memungkinkan pukulan balik yang lebih cepat dan kuat. Dengan serat karbon PYROFIL dari Jepang, raket ini memiliki kemampuan redaman getaran yang baik, meningkatkan kenyamanan dan penanganan. Terinspirasi dari helikopter militer, struktur berlapis-lapis Hard Cored Technology memberikan stabilitas dan ketahanan optimal dalam momen-momen krusial permainan. Raket ini sangat cocok untuk pemain yang membutuhkan kelincahan dengan performa tinggi."
